lang,tweet_text,date,publisher
de," An AHV reform worthy of the name is needed quickly. ""If the increase comes too late, the financing gap will widen",2019-03-22 15:48:24+00:00,grunliberale
de,The extrapolation of the ZH19 elections is almost unbelievable. Congratulations to that is the well-deserved reward f,2019-03-24 13:31:12+00:00,grunliberale
de,Thank you very much for your vote As President of the glp Greifensee I am just overwhelmed 1555% of you +671% it is,2019-03-24 14:15:52+00:00,grunliberale
de,The ZH19 elections are a great success. Congratulations The whole team sees our commitment to combating climate change for good relations with Europe and a modern economy as the reasons for our success,2019-03-24 14:42:10+00:00,grunliberale
de,"I would like to sincerely thank all voters, regardless of the result, for their vote in Aesch",2019-03-24 16:10:54+00:00,grunliberale
de,Congratulations on the great electoral success. A well-deserved reward for your commitment to climate protection das Ra,2019-03-24 16:11:16+00:00,grunliberale
de,Congratulations for this wonderful result. The strong focus on local politics pays off breadth,2019-03-24 18:09:20+00:00,grunliberale
de,What a thank you for the trust. We are now represented on the cantonal council with 12 women and 11 men. fantastic,2019-03-24 22:48:56+00:00,grunliberale
de,Our electoral success in the Canton of Zrich is solid work in the communities in the cantonal council and our clear profile in the climate,2019-03-24 22:49:06+00:00,grunliberale
de,En Marche Thanks to the people of Zurich for their great trust and to everyone who showed their commitment on this election Sunday,2019-03-25 07:02:41+00:00,grunliberale
de, was hugely successful yesterday An important success factor was the large number of people who were active,2019-03-25 10:46:06+00:00,grunliberale
de,We address our first tweet to our Zurich colleagues Congratulations on the huge success in the cantonal elections,2019-03-26 10:43:35+00:00,grunliberale
de,Zrich submitted Lucerne can follow suit next Sunday We need your votes from the ballot box,2019-03-27 07:54:40+00:00,grunliberale
de, Zurich elections give hope Thurgau Greens and Green Liberals are chasing the SVP National Council seat,2019-03-27 09:09:18+00:00,grunliberale
de," The advantages of Schengen speak for themselves"" our Vice-President and President of the Committee ""Officials for Schengen"" on the new gun law in the",2019-03-27 18:39:38+00:00,grunliberale
de," SMEs and young people pay the bill for the bill"" says about TRAF The tax bill is important and correct, but the link with additional AHV financing without structural reform is neither democratic nor sustainable",2019-03-28 06:07:43+00:00,grunliberale
de,"STAF At its core is a misnomer ""The more the AHV is rehabilitated through additional income instead of a reduction in expenditure",2019-03-28 07:32:22+00:00,grunliberale
de,"want to continue to benefit from security and prosperity in the future That's why a ""yes"" to the new gun directive is the only reasonable thing,"" says our Vice President on the new gun law",2019-03-28 09:13:25+00:00,grunliberale
de,Networked trendy and hip but at the same time a lot of silent creators Both deserve a lot,2019-03-28 09:29:34+00:00,grunliberale
de,"With 271%, the new is the strongest faction in the student council of the unibern Thanks to everyone for the tireless",2019-03-28 19:46:53+00:00,grunliberale
de,"Today in the Solheure in Solothurn, the National Council candidates were elected at the ordinary general meeting",2019-03-29 06:38:44+00:00,grunliberale
de," The Federal Council's consultation on the framework agreement ends this month. We say YES out of conviction for a stable and long-term partnership. We finally expect the same from the Federal Council in the interests of business, research and society",2019-03-29 10:04:37+00:00,grunliberale
de,The importance of an electricity agreement for Switzerland is still underestimated,2019-03-29 11:01:26+00:00,grunliberale
de," fight against sinecures of certain ""bourgeois clientele"" who over our economic policy",2019-03-30 10:43:32+00:00,grunliberale
de, Congratulations to Weinfelden,2019-03-31 13:54:37+00:00,grunliberale
de, The Green Liberals are the big winners in the Weinfeld parliamentary elections,2019-03-31 14:38:05+00:00,grunliberale
de,"The green-liberal spring continues in Thurgau After glp Weinfelden, the glp Frauenfeld has also tripled its number of seats",2019-03-31 16:07:23+00:00,grunliberale
de, increases from 5 to 8 cantonal council seats Congratulations also to who has contributed a lot to this with his active government council election campaign,2019-03-31 16:16:12+00:00,grunliberale
de,Congratulations to the Thurgau Super results absolutely deserved Also because of your great basic work Lots of F,2019-03-31 18:18:39+00:00,grunliberale
de, The population also sees the framework agreement with the EU as a great opportunity Let's build more Europe vehicles together,2019-03-31 18:19:00+00:00,grunliberale
de,Great electoral success in the canton of Lucerne too +3 seats and a strong increase in the percentage of voters. Congratulations to everyone,2019-03-31 19:36:31+00:00,grunliberale
de, Many thanks for 655% and +3 seats,2019-03-31 20:03:12+00:00,grunliberale
de,Our member Oscar Klsi is at the forefront of the fight against climate change Today he is answering questions from the Coop newspaper un,2019-04-01 11:22:48+00:00,grunliberale
de,It was Valentine's Day The legal commission of the Council of States clearly says yes to marriage with 19 votes to 4. Our national councilor's initiative is finally entering parliament,2019-04-02 06:42:50+00:00,grunliberale
de,"The federal government says today that there are too many pesticides in small batches. Nevertheless, the drinking water initiative should be rejected without a counter-proposal",2019-04-02 06:45:46+00:00,grunliberale
de, Pesticides from agriculture mean that plants and animals live dangerously in small streams,2019-04-02 07:01:07+00:00,grunliberale
de, Two new studies show that there are too many pesticides in our waters. And what does the Federal Council do? It rejects them,2019-04-02 07:01:35+00:00,grunliberale
de," Our member convinces across party lines and becomes the Panaschikingin, congratulations",2019-04-02 08:18:12+00:00,grunliberale
de," Yes, the right-wing majority must fall. But for real progress, we need a framework agreement and we have to use digitization and new forms of work as an opportunity. Unfortunately, you are slowing that down with your conservative and protectionist policies",2019-04-02 12:22:26+00:00,grunliberale
de,NR explainedThe referendum on the new gun law is not only an attack on the Schengen and Dublin members,2019-04-02 12:23:07+00:00,grunliberale
de," Referendum against gun law is not just an attack on Switzerland's Schengen membership, but also on our networking with Europe We must take a decisive stand against this at today's media conference on gun law SchengenYes",2019-04-02 14:00:25+00:00,grunliberale
de, GLPJrg Grossen counters The GLP must tip the scales,2019-04-02 17:00:25+00:00,grunliberale
de,The products propagated by the SVP are made with imported feed which is more harmful to the climate than whom,2019-04-02 17:43:39+00:00,grunliberale
de,have in common today a strong sign g,2019-04-03 06:46:37+00:00,grunliberale
de,Colonial treaty or a way out of the impasse CoPrsident GLP ZH live today from 1930 on TagblattEu,2019-04-03 08:46:53+00:00,grunliberale
de,The importance of an electricity agreement for Switzerland is still underestimated The framework agreement creates the necessary basis for it The Federal Council must move forward sign the agreement and present it to Parliament and the people InstA,2019-04-03 13:06:27+00:00,grunliberale
de," Green liberals position themselves in the new fresh and liberal center They have created an offer that is in demand among a broader base of voters It's a young modern liberal movement"" We continue to work on it",2019-04-04 10:40:17+00:00,grunliberale
de," We are blind to Schengen For effective and high internal security in Switzerland, Switzerland needs a functioning cross-border security cooperation. That's why we say yes to Schengen on May 19, weapons lawSchengenYes",2019-04-04 10:58:01+00:00,grunliberale
de,"From a tourist point of view, a crystal-clear gun lawTourism needs the Schengen Agreement and a visa to w",2019-04-05 11:59:56+00:00,grunliberale
de,We will not give up. A counter-proposal to the corporate responsibility initiative KOVI is needed because there is a need for action,2019-04-05 14:30:49+00:00,grunliberale
de, On the way 50 km long to the DV in Wangen a A With real green without a battery with a belt,2019-04-06 09:05:27+00:00,grunliberale
de,DVglpCH The delegates' meeting in Wangen a A begins A motivating mood no wonder after,2019-04-06 09:49:23+00:00,grunliberale
de, Consistent climate protection and a further development of the bilaterals with a framework agreement can only vote for the Green Liberals at the DVglpCH in Wangen an der Aare,2019-04-06 09:55:54+00:00,grunliberale
de,"Partial revision of gun law, unequivocally YES",2019-04-06 11:08:52+00:00,grunliberale
de, to an undemocratic deal at the expense of the young Our delegates voted 94 to 27 with 7 abstentions to say no to the package of tax reform and AHV financing TRAF,2019-04-06 11:22:54+00:00,grunliberale
de,Clear words on the STAF from the DVglpCHThe acceptance of the tax proposal costs us a non-reform of the,2019-04-06 12:39:34+00:00,grunliberale
de," We are happy about the great electoral successes in the cantons of Zrich Lucerne Baselland but also in communities such as Frauenfeld or Weinfelden It's time for more for more and for more Do you think so too? Then join us too, we're happy",2019-04-06 12:45:59+00:00,grunliberale
de,Today at the delegates' meeting in Wangen a A Again and again the delegates from the other cantons smiled,2019-04-06 13:01:14+00:00,grunliberale
de," is a successful model It strengthens our security creates freedom to travel throughout Europe and is important for Switzerland as a business location, said the National Council",2019-04-06 13:11:05+00:00,grunliberale
de, Now the green wave should wash away the tax AHV deal,2019-04-06 15:56:43+00:00,grunliberale
de,"""It's time for more night trains instead of low-cost flights,"" says Klimas at the DVglpCH",2019-04-06 20:23:27+00:00,grunliberale
de," AHVDeal is an attack on the intergenerational contract because it means that real reforms of old-age provision are postponed at the expense of the young, says our national councilor. In addition, the template violates the unity of the TRAF matter",2019-04-07 07:13:38+00:00,grunliberale
de,"Transport operator Nils Planzer in the ""The solution to our traffic problems can only be mobility pricing",2019-04-07 11:31:05+00:00,grunliberale
de,It's time for more night trains instead of cheap flights we are ready for the autumn elections,2019-04-07 13:29:42+00:00,grunliberale
de," The advantages of Schengen speak for themselves We all enjoy and benefit from the high level of security and prosperity in our country and we want to continue to do so."" Our Vice-President on",2019-04-09 09:46:24+00:00,grunliberale
de,More night trains are needed in southern Europe. We want to know from the Federal Council whether in their new strategy,2019-04-09 12:18:55+00:00,grunliberale
de,"Instead of a hunting law, the UREKN passed a regular shooting law even for protected species and under",2019-04-09 14:16:01+00:00,grunliberale
de,Officer Pascal Vuichard warns that if Sch,2019-04-09 14:52:47+00:00,grunliberale
de,"On the way to the federal court for the groundbreaking decision, we vote again on the",2019-04-10 07:13:30+00:00,grunliberale
de, Tax proposal is important and correct The connection with an AHV additional financing without structural reform is neither democratic nor sustainable in conversation with NR Bigler on the TRAF in the program Fokus KMU,2019-04-10 09:25:23+00:00,grunliberale
de,The comes again in front of the people and ev in Switzerland has been waiting far too long for d,2019-04-10 10:35:41+00:00,grunliberale
de, needs a solution that is fair for all life models These are married couples and individual taxation We are fighting against the introduction of a cohabitation penalty A contemporary counter-proposal is now needed,2019-04-10 11:55:03+00:00,grunliberale
de," a new edition of the vote, it must be emphasized that the CVP initiative prevents individual taxation and does nothing to defuse the shortage of skilled workers",2019-04-11 07:06:27+00:00,grunliberale
de,Insects are dying dramatically in our country. We now need an incentive tax on pesticides and have to do it biologically,2019-04-11 14:56:49+00:00,grunliberale
de,Politics should be open to people who want to get involved in specific issues that are important to them. There is also our I am convinced that way we can increase the level of information and also improve participation in the easyvoteTagung19,2019-04-11 15:28:06+00:00,grunliberale
de, The STAF is destroying our AHV says CoPresident srfarena red,2019-04-11 15:44:44+00:00,grunliberale
de,"Hate is not an opinion and should not be protected. We prepare ourselves for the fight for an open, tolerant and colorful sch",2019-04-11 15:45:19+00:00,grunliberale
de,Marriage penalty It hardly gets any more up-to-date WirtschaftsPodium The facts speak for themselves Spouse splitting is,2019-04-11 16:07:17+00:00,grunliberale
de, power from the center,2019-04-11 18:07:24+00:00,grunliberale
de," Congestion-free traffic is an illusion That's right, so it needs intelligence instead of concrete and mobility pricing",2019-04-12 09:56:31+00:00,grunliberale
de,We as are willing to make our contribution to the restructuring of the AHV. But real re,2019-04-12 11:33:44+00:00,grunliberale
de," ""You can't put more money in a money bag that has a hole in it without patching the hole. That's what the STAF does,"" says",2019-04-12 21:26:55+00:00,grunliberale
de," Bilateral relations with the EU are absolutely central to Zrich as a location for business and research."" Our parliamentary group president is running for the Council of States",2019-04-13 07:00:44+00:00,grunliberale
de,The Zurich National Councilor wants to join the Council of States. From the point of view of a kind of secret weapon your Kand,2019-04-13 07:15:36+00:00,grunliberale
de,Vote Vamos into Stckli for Zri TeamTiana19,2019-04-13 08:41:06+00:00,grunliberale
de,Our 1000 followers get a jglpGoodybag pleaseshare,2019-04-13 13:29:56+00:00,grunliberale
de," The ban on blasphemy must go, even if the Federal Council is against it",2019-04-13 14:27:04+00:00,grunliberale
de, We have a new CoPrsidium Congratulations on the new and on the re-election,2019-04-13 21:02:32+00:00,grunliberale
de, More women like Tiana Moser are needed not only in the arena but also in the Council of States,2019-04-13 21:18:07+00:00,grunliberale
de,"Tackling teamwork and with a lot of political experience, Go Annetta is a candidate for Winterthur City Council",2019-04-16 09:10:33+00:00,grunliberale
de,The hearings are taking place today at The Federal Council rejects the initiative and wants to discuss the topic in the,2019-04-16 10:53:17+00:00,grunliberale
de,"b""RT In the last 20 years, feed imports have increased from 300,000 tons to 1 million tons With these bean""",2019-04-16 10:53:23+00:00,grunliberale
de,"Such nonsense &amp; blatantly dishonest If you say no, the AHV will not lead the AHV to the wall",2019-04-16 14:01:10+00:00,grunliberale
de,"weeks of paternity leave The SGKS adopts its counter-proposal to paternity leaveVI We continue to advocate parental leave of 14 weeks for both parents, for the compatibility of work and family and for a partnership-based family image",2019-04-16 14:27:47+00:00,grunliberale
de,The WAKN has apparently forgotten what the W in its name stands for instead of representing Switzerland as a business location,2019-04-16 15:12:10+00:00,grunliberale
de, with GmbH or AG and spouse in a family business have almost no chance of receiving unemployment benefit They still have to pay in It can't stay like this A solution is urgently needed is committed to it,2019-04-17 09:27:14+00:00,grunliberale
de,Politics no longer works the way it did 30 years ago We can also increase our participation with innovation at the municipal level,2019-04-18 08:50:24+00:00,grunliberale
de,Shortly before Easter I had another opportunity to get to know and receive the Politlabor,2019-04-18 09:20:16+00:00,grunliberale
de,"We can only achieve the best solutions together, which is why we need new vehicles for more citizen participation. I'm happy",2019-04-19 15:12:45+00:00,grunliberale
de,Thank you very much for the trust I am looking forward to the task in a great team greenliberal,2019-04-19 15:13:42+00:00,grunliberale
de," Above all, however, the Green Liberal sees no reason why Switzerland should take this risk and jeopardize Schengen. After all, the new weapons directive takes Switzerland's tradition of shooting into account",2019-04-19 15:17:14+00:00,grunliberale
de,"Forced Outing with the marital status ""registered partnership"" Without us There is no reason why I am un",2019-04-20 07:08:28+00:00,grunliberale
de,"""Transport sector 1% more emissions than 1990"" reports that Only sector not reducing CO2 since 1990",2019-04-21 10:00:15+00:00,grunliberale
de,"1 The population and the economy have also grown strongly in Switzerland since 1990, but GHGs have been clearly reduced",2019-04-23 08:39:25+00:00,grunliberale
de,Worth reading interview in the also because of the outlined solution approaches of CO2-neutral fuels and oils,2019-04-23 08:43:11+00:00,grunliberale
de,Comment Hans Hess President The change in the gun law is reasonable The loss of the jam-free hand,2019-04-24 07:07:26+00:00,grunliberale
de, on weapons law so that we can receive the benefits of Schengen and cross-border police work is still possible Weapons lawSchengenYes abst19,2019-04-24 07:13:31+00:00,grunliberale
de,Whoever can mobilize better will win the vote. That's why we resolutely say yes to Schengen and yes to the weapons law WaffenrechtSchengenJa Abst19 CHVote19,2019-04-24 07:36:13+00:00,grunliberale
de,"With the STAF, a structural reform of content is made more difficult. The AHV is a fascination due to the demographic development",2019-04-24 21:21:02+00:00,grunliberale
de,I am looking forward to going into the election campaign together with Thomas Bhni,2019-04-25 06:52:24+00:00,grunliberale
de, Framework agreement strengthens Switzerland's economy and research location says An open economy is the central foundation for jobs in Switzerland and not foreclosure More Europe cars InstA,2019-04-25 07:02:39+00:00,grunliberale
de, The Green Liberals send Ueli Fisch into the running srf srfnews,2019-04-25 07:17:05+00:00,grunliberale
de, Movement in Europe and security thanks to cooperation I don't want to give that up. More Europawagen abst19 SchengenYes CHVote19,2019-04-25 07:29:20+00:00,grunliberale
de, is a successful model It strengthens our security creates freedom of travel throughout Europe and is important for Switzerland as a business location That's why on 19 May we say yes to the gun law and yes to Schengen Gun LawSchengenYes SchengenYes Abst19 CHVote19,2019-04-25 08:47:58+00:00,grunliberale
de, welcome the fact that the sectoral plan for crop rotation areas is being revised Securing good soil and using it economically is of great importance,2019-04-25 12:06:51+00:00,grunliberale
de,our Vice President will represent us in the arena on the subject of STAF. It's worth taking a look,2019-04-25 20:48:38+00:00,grunliberale
de, I feel safer with a new gun law because the police can do their job better Gun lawSchengenYes More European cars abst19 SchengenYes CHVote19,2019-04-26 10:35:04+00:00,grunliberale
de, to gun law means YES to the partnership with Europe Why still hesitate SchengenYes Abst19 CHVote19,2019-04-29 08:18:09+00:00,grunliberale
de," As always, it was great in the arena Less Zckerlipolitik more real and honest reforms Therefore NO to STAF",2019-04-29 09:53:05+00:00,grunliberale
de,In Switzerland we still use a tax system based on the post-war family model,2019-04-29 10:47:49+00:00,grunliberale
de,A new study by Ecoplan has calculated that only individual taxation eliminates the marriage penalty and at the same time,2019-04-29 10:48:24+00:00,grunliberale
de, The Ecoplan study shows Individual taxation is the fairest and best solution for population &amp; Economy Thank you for your work,2019-04-29 10:52:11+00:00,grunliberale
de,Ecoplan study shows intelligently modified individual taxation eliminates incentives to earn a second income and,2019-04-29 12:17:42+00:00,grunliberale
de," to gun law means YES to Schengen/Dublin With the acceptance, we prevent losing two agreements that have brought many advantages to Switzerland Gun LawSchengenYes SchengenYes Abst19 CHVote19",2019-04-30 09:26:17+00:00,grunliberale
de," currently reject e-voting Existing solutions for the Swiss abroad should remain possible If the security concerns can one day be dispelled, e-voting should be re-examined as part of general digitalisation",2019-04-30 14:00:09+00:00,grunliberale
de,"on climate protection ""The party leadership is now obliged to act, the measures must no longer fail because of the FDP""",2019-04-30 16:27:58+00:00,grunliberale
de," Federal Council parties disheveled a proposal from the Federal Council, they enrich it with irrelevant elements and shy away from tackling a real pension reform, that's exactly how it is, thanks",2019-04-30 18:42:15+00:00,grunliberale
de, Young travel enthusiast I would like to see as much of Europe as possible Schengen gives me the freedom to do so Executive Board jglp SchweizWaffenrechtSchengenJa SchengenJa Abst19 CHVote19,2019-05-01 07:01:34+00:00,grunliberale
de," Apparently, the election year The FDP discovered their conscience * better late than never",2019-05-01 07:12:00+00:00,grunliberale
de,The Transport Commission of the Council of States has exercised common sense and is canceling the road projects that the National,2019-05-01 11:01:29+00:00,grunliberale
de," Officer, the main task is to keep an eye on the entire security situation. Switzerland's membership of Schengen/Dublin is absolutely central to this. SchengenJa Abst19 CHVote19",2019-05-01 12:32:20+00:00,grunliberale
de,"YES to the gun law, all of Switzerland is losing the contracts with Europe for the organization of asylum seekers for cross-border security and for traveling without passport control. I vote with conviction YES SchengenYes Abst19 CHVote19",2019-05-02 13:12:01+00:00,grunliberale
de," Protecting the population is a core task of the state It should not be the case that particularly endangered minorities have to bear their higher security costs alone, but the cantons must do their part",2019-05-02 13:54:36+00:00,grunliberale
de,The Federal Council wants to focus on IC and give more weight to international environmental protection. A step in the right direction,2019-05-02 14:42:04+00:00,grunliberale
de,It is important to all of us that Schengen/Dublin remains in force so that we can continue to maintain our freedom to travel in Europe,2019-05-02 14:45:01+00:00,grunliberale
de," About our Thurgau Cantonal Council, which moves a lot in the canton and will hopefully also represent it in the Federal Palace in the coming legislature",2019-05-03 10:12:03+00:00,grunliberale
de, we benefit more from semi-automatic weapons or from international police cooperation,2019-05-03 11:18:42+00:00,grunliberale
de, The economy needs a stable framework More security for all Großrtin glp AargauWaffenrechtSchengenYes SchengenYes Abst19 CHVote19,2019-05-04 12:01:37+00:00,grunliberale
de, I say yes to the new gun law on May 19th,2019-05-04 12:17:21+00:00,grunliberale
de,to adapt the gun law because Schengen/Dublin is important for our security Municipal Councilor WinterthurWaffenrechtSchengenYes SchengenYes Abst19 CHVote19,2019-05-05 10:48:00+00:00,grunliberale
de,The World Biodiversity Council sounds the alarm We are facing the sixth mass extinction in nature Endangered species m,2019-05-05 17:52:34+00:00,grunliberale
de," As a resident of a border canton, openly crossable national borders are an achievement for me That is only possible thanks to Schengen With a YES to the new gun law, we will retain these advantages President and Councilor glp BaselStadtWaffenrechtSchengenYes",2019-05-06 12:14:21+00:00,grunliberale
de," World Biodiversity Council warns We are facing mass extinction in nature, including in Switzerland Politicians must now finally act and consistently protect our biodiversity",2019-05-06 15:36:15+00:00,grunliberale
de, to gun law; on the revision of the bilateral cooperation on the regulation in favor of the security of the asylum area of the border traffic of the economy and tourism Resident Wettingen Weapons law Schengen Yes Schengen Yes Abst19 CHVote19,2019-05-07 06:25:55+00:00,grunliberale
de,Clear Yes to the Weapons Act Weapons Law That is nothing but reasonable and because a NO Schengen Yes endangers even more,2019-05-07 09:43:29+00:00,grunliberale
de,Today in Switzerland we have used up all the resources for the whole year. We now urgently need a CO2 tax and so on,2019-05-07 10:23:22+00:00,grunliberale
de,It's time to protect the endangered species instead of allowing them to be shot. We become a ruthless hunter,2019-05-07 14:45:46+00:00,grunliberale
de,Switzerland shows how a CO2 tax can be implemented Transparent and socially fair How this works is explained in the contribution from the LenkenStattFdern CO2 tax for more climate protection,2019-05-07 15:08:11+00:00,grunliberale
de," It's a pity But there's a lot we can do in Switzerland, for example by spraying a lot less pesticides",2019-05-07 15:36:47+00:00,grunliberale
de,"""In no other country in the world is the proportion of endangered species as large as it is here,"" according to the authorities",2019-05-07 17:41:22+00:00,grunliberale
de,I'm then curious what measures the SBV proposes to get the livelihoods of the farmers and di,2019-05-08 05:48:42+00:00,grunliberale
de,Please turn on your brain YES to a contemporary gun law in Switzerland Bruno Regg CoPresident glp District HinwilWaffenrechtSchengenJa SchengenJa Abst19 CHVote19,2019-05-08 07:14:26+00:00,grunliberale
de," Brown hares 435 ptarmigan 472 black grouse and 1572 woodcock were shot last year, although these species are threatened with extinction in Switzerland. We therefore call for biodiversity in our proposal from No hunting of endangered species",2019-05-08 08:10:53+00:00,grunliberale
de," I say YES to gun law on May 19th, member",2019-05-08 08:42:20+00:00,grunliberale
de, broad support from civil society gives hope that we will soon be able to stop arms exports to civil war countries once and for all,2019-05-08 10:18:48+00:00,grunliberale
de,"We benefit like no other country from the EU single market In Zurich, for example, the per capita income rose by around as a result",2019-05-08 12:21:06+00:00,grunliberale
de," Wolf, lynx, beaver or gray heron Instead of a hunting law, the National Council passed a downright shooting law. This is completely unacceptable",2019-05-08 15:53:50+00:00,grunliberale
de,The bourgeois majority has no heart for the endangered animal species of our Alps,2019-05-08 16:23:53+00:00,grunliberale
de,"With the shooting law, SVP FDP and CVP massively overtake the shooting of protected animal species is massively facilitated",2019-05-08 16:25:01+00:00,grunliberale
de,In the Middle Ages one imagines heartless burrow hunting and ruthless trophy hunting of endangered species,2019-05-08 16:27:11+00:00,grunliberale
de,Frontal attack on species protection Instead of finally restricting the hunt for endangered species such as brown hares and black grouse,2019-05-08 16:52:18+00:00,grunliberale
de,"Unbelievable Instead of protecting endangered animal species, the legal majority decides on a shooting law And only this",2019-05-09 05:32:36+00:00,grunliberale
de, on the new gun law because a Yes protects our children Stefanie Huber Cantonal Councilor Canton of Zrich Gun LawSchengenYes SchengenYes Abst19 CHVote19,2019-05-09 07:14:36+00:00,grunliberale
de,is still indirectly subsidized on plane tickets there is no VAT and no kerosene tax so it's time that we make driving more attractive,2019-05-10 08:40:55+00:00,grunliberale
de," has enabled us, among other things, to cooperate with the police across borders, which has increased our security enormously. With a yes to the few adjustments to our weapons law, this important agreement will remain in place Schengen yes",2019-05-10 09:46:09+00:00,grunliberale
de, to gun law means yes to Schengen and to cross-border police work = yes to security in Switzerland Cantonal Councilor glp ZrichWaffenrechtSchengenJa SchengenJa Abst19 CHVote19,2019-05-11 12:08:35+00:00,grunliberale
de, today by letter from Abst19 CHVote19A YES to the Weapons Act will not lead to the disarmament of Switzerland Gaudenz Bavier President glp Graubnden Weapons LawSchengenYes SchengenYes,2019-05-11 14:02:13+00:00,grunliberale
de,The extinction of species belongs together with climate protection at the top of the political agenda,2019-05-12 10:40:55+00:00,grunliberale
de,We finally have to implement the people's will for the Energy Strategy 2050 and make progress with the renewable elections19 si,2019-05-12 11:23:28+00:00,grunliberale
de,Climate protection is also necessary in shipping I am pleased that Swiss companies are developing more sustainable,2019-05-12 17:16:21+00:00,grunliberale
de,"the glp votes for environment +climate protection for an open, liberal Switzerland +for competition +innovation Target in the 2019 elections 7% share of voters 10 NR seats + re-entering the Council of States It is time for more Green Liberals in the Federal Parliament",2019-05-13 08:25:43+00:00,grunliberale
de,Canton of Zurich declares a climate emergency A stage win for young people the last few months on the road are having an effect,2019-05-13 11:51:49+00:00,grunliberale
de,Zurich declares a climate emergency Pressure from young people works Voting does the trick The new composition of the canton council,2019-05-13 11:52:02+00:00,grunliberale
de,"Anyone who votes votes for consistent environmental and climate protection for an open, liberal Switzerland and for",2019-05-13 11:52:08+00:00,grunliberale
de,"With 9,084 votes, the canton of Zurich declared a climate emergency as part of a MORAL obligation on the part of the government",2019-05-13 11:52:26+00:00,grunliberale
de,"Good idea, could you also ask when the SBB will again have night trains to the south, eg Barcelona",2019-05-13 11:52:54+00:00,grunliberale
de,The party leaders from &amp; set a clear,2019-05-13 12:18:12+00:00,grunliberale
de,we really launched our national and state council elections It's time for Green Liberals in the Federal Palace It's time for climate protection Spouses More Europe cars Innovation,2019-05-13 14:01:02+00:00,grunliberale
de," and climate protection, more competition and innovation as well as an open, liberal Switzerland, the Green Liberals are taking up the cause"" and that's exactly how it is ""It's time for the 2019 elections",2019-05-14 06:18:30+00:00,grunliberale
de, still vote by letterSchengen offers security and freedom to travel It is reasonable to have your semi-automatic weapon registered Ursula Leuthold Deputy Grand Councilor of Graubünden National Council candidateWeapons lawSchengenYes SchengenYes,2019-05-14 10:03:17+00:00,grunliberale
de, needs a climate-political liberation Switzerland must become a pioneer in climate protection We call for measures on roads +air traffic a domestic target +quality assurance in CO2 compensation abroad It's time to protect the environment+ the climate,2019-05-14 12:18:45+00:00,grunliberale
de,Switzerland must become the number 1 cleantech location We demand a transition from funding to steering Switzerland must become renewable and this makes both ecological and economic sense It is time to protect the environment and the climate Funding instead of steering,2019-05-14 12:21:06+00:00,grunliberale
de, Switzerland must protect the natural basis of life and biodiversity False incentives in agriculture must be eliminated and the excessive use of pesticides avoided It is time to protect the environment and the climate,2019-05-14 12:23:04+00:00,grunliberale
de," We are committed to ensuring that fur and fur products produced in a cruelty to animals are not imported into Switzerland or sold here. In addition, real fur should be expressly declared as such in the future",2019-05-14 13:51:57+00:00,grunliberale
de,There was an error in the hashtag; of course steering instead,2019-05-14 15:30:03+00:00,grunliberale
de,See above,2019-05-14 18:03:17+00:00,grunliberale
de, there is no need for semi-automatic weapons for peaceful purposes. That is why I support clear rules for owning them and say YES to the revised weapons law Jeremias Ritter Board of Management glp Biel/BienneWeapons LawSchengenYes SchengenYes Abst19 CHVote19,2019-05-15 10:49:42+00:00,grunliberale
de,"we the bilateral success model with the framework agreement Almost all companies, universities and business associations are behind the good negotiation result And they all need legal certainty quickly It is time for the open, liberal Switzerland InstA",2019-05-15 12:40:30+00:00,grunliberale
de," of individual taxation for fairness and against the shortage of skilled workers Cleverly designed individual taxation would improve the employment incentives for second earners and increase the labor market participation of women. It is time for an open, liberal Switzerland",2019-05-15 12:41:33+00:00,grunliberale
de," Marriage for all is a step that is long overdue to eliminate discrimination against same-sex couples and to create equal rights and duties for all Marriage for all must become a matter of course It is time for an open, liberal Switzerland",2019-05-15 12:42:16+00:00,grunliberale
de,"""Switzerland needs an electricity agreement with the EU in order to fully connect to the European market",2019-05-16 09:10:02+00:00,grunliberale
de,"After the Green Liberals launched the climate emergency in Basel, our motion for a Co2 was approved last night",2019-05-16 09:14:31+00:00,grunliberale
de,demand more innovation instead of protectionism Laws are regularly passed in parliament that do not serve the economy as a whole but serve the interests of individual sectors or companies. We think it's time for competition and innovation,2019-05-16 13:57:26+00:00,grunliberale
de, call for more competition instead of state enterprise The state enterprises should focus on the actual public service again and not always penetrate new private markets It is time for competition and innovation,2019-05-16 13:57:53+00:00,grunliberale
de," demand more intelligence instead of tar Concrete and copper Instead of responding to challenges with up-to-date solutions, vast sums of tax money flow into recipes from the last millennium It is time for competition and innovation",2019-05-16 14:00:03+00:00,grunliberale
de,Something pleasant The Federal Council wants to accept my motion for a modern and practical condominium law,2019-05-16 18:18:08+00:00,grunliberale
de,An important statement by Suzanne Thoma The framework agreement is the basis for economic success and a colo,2019-05-16 18:18:22+00:00,grunliberale
de,It is absolutely correct that the people can vote on the procurement of fighter jets. The specification of an offset of only 60%,2019-05-16 19:55:53+00:00,grunliberale
de,Am pleased The looks ahead and wants environmental impact of different drive systems of passenger cars tr,2019-05-17 07:49:04+00:00,grunliberale
de, Changes in the weapons law are too small to jeopardize Schengen/Dublin and too important for Switzerland Hanspeter Kennel Founding President glp SZWaffenrechtSchengenJa SchengenJa Abst19 CHVote19,2019-05-17 09:30:51+00:00,grunliberale
